date,matchup,game_pk,skill_direction,skill_total,skill_confidence,skill_confidence_pct,skill_prob_mapped,market_home_winprob_no_vig,market_total_line,market_favorite,market_favorite_winprob,actual_winner,actual_total,actual_home_score,actual_away_score,direction_hit,ou_hit,total_abs_error,total_signed_error,brier_score,log_loss,park_factor,has_reverse_platoon,has_chain_break_300,has_bullpen_il_2plus,closing_snapshot_ts,closing_missing,result_missing,parse_failed,dossier_path
2026-05-01,ARI@CHC,824686,持平,6.7,,0.5299,0.5299,0.58,7.0,HOME,0.58,HOME,11.0,6.0,5.0,,False,4.3,-4.3,,,92.0,False,True,False,2026-05-01_12-00-ET.json,False,False,False,../2026-05-01/ARI@CHC/dossier.md
2026-05-01,ATL@COL,824366,AWAY,16.8,HIGH,0.8023,0.8023,0.38,11.0,AWAY,0.62,AWAY,14.0,6.0,8.0,True,True,2.8000000000000007,2.8000000000000007,0.039085289999999995,0.22027267622252672,131.0,False,True,False,2026-05-01_12-00-ET.json,False,False,False,../2026-05-01/ATL@COL/dossier.md
2026-05-01,CLE@ATH,825012,AWAY,9.8,LOW,0.5596,0.5596,0.489,9.5,AWAY,0.511,AWAY,13.0,5.0,8.0,True,True,3.1999999999999993,-3.1999999999999993,0.19395216,0.580533036190811,109.0,False,True,False,2026-05-01_12-00-ET.json,False,False,False,../2026-05-01/CLE@ATH/dossier.md
2026-05-01,CLE@OAK,825012,AWAY,9.8,LOW,0.5596,0.5596,0.489,9.5,AWAY,0.511,,,,,,False,,,,,109.0,False,True,False,2026-05-01_12-00-ET.json,False,True,False,../2026-05-01/CLE@OAK/dossier.md
2026-05-01,HOU@BOS,824772,HOME,10.0,LOW,0.5398,0.5398,0.529,9.0,HOME,0.529,HOME,4.0,3.0,1.0,True,False,6.0,6.0,0.21178404000000006,0.6165565783982329,104.0,False,False,False,2026-05-01_12-00-ET.json,False,False,False,../2026-05-01/HOU@BOS/dossier.md
2026-05-01,MIL@WSH,822744,AWAY,6.7,LOW,0.5695,0.5695,0.41600000000000004,8.0,AWAY,0.584,AWAY,7.0,1.0,6.0,True,True,0.2999999999999998,-0.2999999999999998,0.18533025,0.5629964960949002,100.0,False,True,False,2026-05-01_12-00-ET.json,False,False,False,../2026-05-01/MIL@WSH/dossier.md
2026-05-02,BAL@NYY,823554,HOME,7.4,MEDIUM,0.5987,0.5987,0.608,8.5,HOME,0.608,HOME,13.0,9.0,4.0,True,False,5.6,-5.6,0.16104169,0.5129946410508307,96.0,True,True,False,2026-05-02_12-00-ET.json,False,False,False,../2026-05-02/BAL@NYY/dossier.md
2026-05-02,CIN@PIT,823388,HOME,5.3,MEDIUM,0.589,0.589,0.5479999999999999,8.0,HOME,0.5479999999999999,HOME,24.0,17.0,7.0,True,False,18.7,-18.7,0.16892100000000002,0.5293290953305504,102.0,False,True,False,2026-05-02_12-00-ET.json,False,False,False,../2026-05-02/CIN@PIT/dossier.md
2026-05-02,CLE@OAK,825014,AWAY,13.6,LOW,0.5596,0.5596,0.56,10.5,HOME,0.56,,,,,,False,,,,,109.0,False,True,False,2026-05-02_12-00-ET.json,False,True,False,../2026-05-02/CLE@OAK/dossier.md
2026-05-02,CWS@SD,823308,持平,6.6,,0.5199,0.5199,0.623,8.0,HOME,0.623,AWAY,4.0,0.0,4.0,,True,2.5999999999999996,2.5999999999999996,,,95.0,True,True,False,2026-05-02_12-00-ET.json,False,False,False,../2026-05-02/CWS@SD/dossier.md
2026-05-02,HOU@BOS,824771,AWAY,7.6,MEDIUM,0.6554,0.6554,0.552,9.0,HOME,0.552,AWAY,9.0,3.0,6.0,True,,1.4000000000000004,-1.4000000000000004,0.11874916,0.42250954271742286,104.0,False,False,False,2026-05-02_12-00-ET.json,False,False,False,../2026-05-02/HOU@BOS/dossier.md
2026-05-02,KC@SEA,823144,AWAY,5.8,MEDIUM,0.6179,0.6179,0.561,8.0,HOME,0.561,AWAY,5.0,2.0,3.0,True,True,0.7999999999999998,0.7999999999999998,0.14600041,0.48142864691520315,82.0,False,True,False,2026-05-02_12-00-ET.json,False,False,False,../2026-05-02/KC@SEA/dossier.md
2026-05-02,LAD@STL,823067,HOME,12.0,HIGH,0.758,0.758,0.44799999999999995,9.0,AWAY,0.552,HOME,5.0,3.0,2.0,True,False,7.0,7.0,0.058564,0.2770718933397654,98.0,True,False,False,2026-05-02_12-00-ET.json,False,False,False,../2026-05-02/LAD@STL/dossier.md
2026-05-02,MIL@WSH,822746,AWAY,7.0,MEDIUM,0.6368,0.6368,0.457,7.5,AWAY,0.5429999999999999,AWAY,5.0,1.0,4.0,True,True,2.0,2.0,0.13191424,0.45129964445196374,100.0,False,False,False,2026-05-02_12-00-ET.json,False,False,False,../2026-05-02/MIL@WSH/dossier.md
2026-05-02,NYM@LAA,824042,AWAY,4.8,LOW,0.5596,0.5596,0.465,7.5,AWAY,0.535,HOME,7.0,4.0,3.0,False,True,2.2,-2.2,0.31315215999999996,0.8200718741336122,101.0,False,True,False,2026-05-02_12-00-ET.json,False,False,False,../2026-05-02/NYM@LAA/dossier.md
2026-05-02,PHI@MIA,823876,HOME,6.0,LOW,0.5398,0.5398,0.552,9.0,HOME,0.552,HOME,4.0,4.0,0.0,True,True,2.0,2.0,0.21178404000000006,0.6165565783982329,106.0,True,True,False,2026-05-02_12-00-ET.json,False,False,False,../2026-05-02/PHI@MIA/dossier.md
2026-05-02,TEX@DET,824284,HOME,7.2,MEDIUM,0.6554,0.6554,0.5429999999999999,8.5,HOME,0.5429999999999999,HOME,6.0,5.0,1.0,True,True,1.2000000000000002,1.2000000000000002,0.11874916,0.42250954271742286,106.0,False,False,False,2026-05-02_12-00-ET.json,False,False,False,../2026-05-02/TEX@DET/dossier.md
2026-05-03,ARI@CHC,824687,HOME,10.4,HIGH,0.9744,0.9744,0.59,12.0,HOME,0.59,HOME,12.0,8.0,4.0,True,,1.5999999999999996,-1.5999999999999996,0.0006553599999999977,0.02593338202650443,92.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/ARI@CHC/dossier.md
2026-05-03,ATL@COL,824364,HOME,10.4,HIGH,0.6736,0.6736,0.413,10.0,AWAY,0.5870000000000001,AWAY,17.0,6.0,11.0,False,True,6.6,-6.6,0.45373695999999997,1.119631655892185,131.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/ATL@COL/dossier.md
2026-05-03,BAL@NYY,823555,HOME,7.2,HIGH,0.7422,0.7422,0.71,9.0,HOME,0.71,HOME,14.0,11.0,3.0,True,False,6.8,-6.8,0.06646084000000002,0.29813653035563986,96.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/BAL@NYY/dossier.md
2026-05-03,CIN@PIT,823387,HOME,7.3,MEDIUM,0.589,0.589,0.518,7.5,HOME,0.518,HOME,1.0,1.0,0.0,True,True,6.3,6.3,0.16892100000000002,0.5293290953305504,102.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/CIN@PIT/dossier.md
2026-05-03,CLE@OAK,825013,AWAY,6.4,MEDIUM,0.6179,0.6179,0.475,9.5,AWAY,0.525,HOME,8.0,7.0,1.0,False,True,1.5999999999999996,-1.5999999999999996,0.38180041,0.9620729245292828,109.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/CLE@OAK/dossier.md
2026-05-03,CWS@SD,823307,HOME,9.8,MEDIUM,0.6368,0.6368,0.628,8.5,HOME,0.628,HOME,7.0,4.0,3.0,True,False,2.8000000000000007,2.8000000000000007,0.13191424,0.45129964445196374,95.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/CWS@SD/dossier.md
2026-05-03,HOU@BOS,824769,HOME,8.7,MEDIUM,0.6462,0.6462,0.623,8.5,HOME,0.623,AWAY,4.0,1.0,3.0,False,False,4.699999999999999,4.699999999999999,0.41757444,1.039023497256452,104.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/HOU@BOS/dossier.md
2026-05-03,KC@SEA,823145,持平,6.5,,0.51,0.51,0.529,8.0,HOME,0.529,AWAY,5.0,1.0,4.0,,True,1.5,1.5,,,82.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/KC@SEA/dossier.md
2026-05-03,LAD@STL,823065,AWAY,7.0,LOW,0.5793,0.5793,0.446,9.5,AWAY,0.5539999999999999,AWAY,5.0,1.0,4.0,True,True,2.0,2.0,0.17698848999999997,0.5459348008795586,98.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/LAD@STL/dossier.md
2026-05-03,MIL@WSH,822742,AWAY,7.6,HIGH,0.8749,0.8749,0.426,8.5,AWAY,0.574,HOME,5.0,3.0,2.0,False,True,2.5999999999999996,2.5999999999999996,0.76545001,2.0786418615092717,100.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/MIL@WSH/dossier.md
2026-05-03,NYM@LAA,824043,HOME,7.2,LOW,0.5398,0.5398,0.45399999999999996,9.0,AWAY,0.546,AWAY,6.0,1.0,5.0,False,True,1.2000000000000002,1.2000000000000002,0.29138403999999996,0.7760941013808714,101.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/NYM@LAA/dossier.md
2026-05-03,PHI@MIA,823875,AWAY,6.9,MEDIUM,0.6462,0.6462,0.439,8.0,AWAY,0.561,AWAY,9.0,2.0,7.0,True,False,2.0999999999999996,-2.0999999999999996,0.12517444,0.43664622559173916,106.0,True,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/PHI@MIA/dossier.md
2026-05-03,SF@TB,822987,HOME,9.5,LOW,0.5695,0.5695,0.5329999999999999,8.0,HOME,0.5329999999999999,HOME,3.0,2.0,1.0,True,False,6.5,6.5,0.18533025,0.5629964960949002,100.0,True,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/SF@TB/dossier.md
2026-05-03,TEX@DET,824285,持平,11.6,,0.5,0.5,0.542,8.0,HOME,0.542,HOME,8.0,7.0,1.0,,,3.5999999999999996,3.5999999999999996,,,106.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/TEX@DET/dossier.md
2026-05-03,TOR@MIN,823711,AWAY,4.7,LOW,0.5497,0.5497,0.493,8.0,AWAY,0.507,HOME,7.0,4.0,3.0,False,True,2.3,-2.3,0.30217008999999995,0.7978412516746111,106.0,False,True,False,2026-05-03_12-00-ET.json,False,False,False,../2026-05-03/TOR@MIN/dossier.md
2026-05-04,BAL@NYY,823552,HOME,5.0,HIGH,0.758,0.758,0.657,8.5,HOME,0.657,HOME,13.0,12.0,1.0,True,False,8.0,-8.0,0.058564,0.2770718933397654,96.0,False,True,True,2026-05-04_12-00-ET.json,False,False,False,../2026-05-04/BAL@NYY/dossier.md
2026-05-06,ATL@SEA,823141,持平,7.1,,0.5299,0.5299,0.552,8.0,HOME,0.552,HOME,4.0,3.0,1.0,,True,3.0999999999999996,3.0999999999999996,,,82.0,True,True,True,2026-05-06_12-00-ET.json,False,False,False,../2026-05-06/ATL@SEA/dossier.md
2026-05-06,BOS@DET,824282,AWAY,11.3,LOW,0.5695,0.5695,0.509,8.5,HOME,0.509,AWAY,4.0,0.0,4.0,True,False,7.300000000000001,7.300000000000001,0.18533025,0.5629964960949002,106.0,True,True,True,2026-05-06_12-00-ET.json,False,False,False,../2026-05-06/BOS@DET/dossier.md
2026-05-06,CWS@LAA,824036,AWAY,8.4,MEDIUM,0.6179,0.6179,0.489,9.0,AWAY,0.511,HOME,10.0,8.0,2.0,False,False,1.5999999999999996,-1.5999999999999996,0.38180041,0.9620729245292828,101.0,True,True,False,2026-05-06_12-00-ET.json,False,False,False,../2026-05-06/CWS@LAA/dossier.md
2026-05-06,LAD@HOU,824198,AWAY,7.9,MEDIUM,0.6274,0.6274,0.336,9.0,AWAY,0.664,AWAY,14.0,2.0,12.0,True,False,6.1,-6.1,0.13883076000000003,0.46617098322555933,98.0,False,True,False,2026-05-06_12-00-ET.json,False,False,False,../2026-05-06/LAD@HOU/dossier.md
2026-05-06,MIL@STL,823063,HOME,12.3,MEDIUM,0.6274,0.6274,0.498,8.0,AWAY,0.502,AWAY,8.0,2.0,6.0,False,,4.300000000000001,4.300000000000001,0.39363075999999997,0.9872498208146488,98.0,False,True,True,2026-05-06_12-00-ET.json,False,False,False,../2026-05-06/MIL@STL/dossier.md
2026-05-06,SD@SF,823226,AWAY,7.2,HIGH,0.758,0.758,0.5,8.5,HOME,0.5,AWAY,6.0,1.0,5.0,True,True,1.2000000000000002,1.2000000000000002,0.058564,0.2770718933397654,91.0,True,True,True,2026-05-06_12-00-ET.json,False,False,False,../2026-05-06/SD@SF/dossier.md
2026-05-06,TOR@TB,822985,HOME,6.5,MEDIUM,0.6274,0.6274,0.557,7.5,HOME,0.557,HOME,3.0,3.0,0.0,True,True,3.5,3.5,0.13883076000000003,0.46617098322555933,100.0,False,True,True,2026-05-06_12-00-ET.json,False,False,False,../2026-05-06/TOR@TB/dossier.md
2026-05-07,BAL@MIA,823870,HOME,7.9,HIGH,0.7502,0.7502,0.5379999999999999,8.5,HOME,0.5379999999999999,HOME,7.0,4.0,3.0,True,True,0.9000000000000004,0.9000000000000004,0.06240004000000001,0.2874154413343501,106.0,False,True,True,2026-05-07_12-00-ET.json,False,False,False,../2026-05-07/BAL@MIA/dossier.md
2026-05-07,CIN@CHC,824681,HOME,5.5,MEDIUM,0.589,0.589,0.64,9.0,HOME,0.64,HOME,11.0,8.0,3.0,True,False,5.5,-5.5,0.16892100000000002,0.5293290953305504,92.0,True,False,True,2026-05-07_12-00-ET.json,False,False,False,../2026-05-07/CIN@CHC/dossier.md
2026-05-07,CLE@KC,824117,HOME,8.6,HIGH,0.8159,0.8159,0.568,9.0,HOME,0.568,AWAY,13.0,5.0,8.0,False,False,4.4,-4.4,0.6656928099999999,1.6922761907431048,106.0,True,True,False,2026-05-07_12-00-ET.json,False,False,False,../2026-05-07/CLE@KC/dossier.md
2026-05-07,MIN@WSH,822741,HOME,10.3,HIGH,0.7953,0.7953,0.531,9.0,HOME,0.531,HOME,12.0,7.0,5.0,True,True,1.6999999999999993,-1.6999999999999993,0.041902089999999996,0.22903587701904748,100.0,True,False,True,2026-05-07_12-00-ET.json,False,False,False,../2026-05-07/MIN@WSH/dossier.md
2026-05-07,NYM@COL,824362,AWAY,14.8,MEDIUM,0.6554,0.6554,0.41700000000000004,11.0,AWAY,0.583,HOME,8.0,6.0,2.0,False,False,6.800000000000001,6.800000000000001,0.42954916,1.0653709548883077,131.0,False,True,True,2026-05-07_12-00-ET.json,False,False,False,../2026-05-07/NYM@COL/dossier.md
2026-05-07,OAK@PHI,823467,HOME,8.6,HIGH,0.6736,0.6736,0.546,9.0,HOME,0.546,AWAY,13.0,1.0,12.0,False,False,4.4,-4.4,0.45373695999999997,1.119631655892185,104.0,True,True,False,2026-05-07_12-00-ET.json,False,False,False,../2026-05-07/OAK@PHI/dossier.md
2026-05-07,PIT@ARI,825090,AWAY,6.3,MEDIUM,0.589,0.589,0.522,8.5,HOME,0.522,AWAY,6.0,2.0,4.0,True,True,0.2999999999999998,0.2999999999999998,0.16892100000000002,0.5293290953305504,101.0,True,True,True,2026-05-07_12-00-ET.json,False,False,False,../2026-05-07/PIT@ARI/dossier.md
2026-05-07,STL@SD,823306,HOME,8.9,HIGH,0.734,0.734,0.601,8.5,HOME,0.601,AWAY,3.0,1.0,2.0,False,False,5.9,5.9,0.538756,1.324258970200438,95.0,True,True,False,2026-05-07_12-00-ET.json,False,False,False,../2026-05-07/STL@SD/dossier.md
2026-05-07,TB@BOS,824767,HOME,11.9,LOW,0.5695,0.5695,0.514,8.5,HOME,0.514,AWAY,12.0,4.0,8.0,False,True,0.09999999999999964,-0.09999999999999964,0.32433025,0.8428079551143516,104.0,False,True,True,2026-05-07_12-00-ET.json,False,False,False,../2026-05-07/TB@BOS/dossier.md
2026-05-07,TEX@NYY,823551,HOME,6.4,HIGH,0.7257,0.7257,0.594,8.5,HOME,0.594,HOME,11.0,9.0,2.0,True,False,4.6,-4.6,0.07524049,0.3206185726980458,96.0,False,True,False,2026-05-07_12-00-ET.json,False,False,False,../2026-05-07/TEX@NYY/dossier.md
2026-05-08,ATL@LAD,823957,AWAY,7.9,LOW,0.5695,0.5695,0.522,8.0,HOME,0.522,HOME,4.0,3.0,1.0,False,True,3.9000000000000004,3.9000000000000004,0.32433025,0.8428079551143516,98.0,False,True,False,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/ATL@LAD/dossier.md
2026-05-08,CHC@TEX,822904,AWAY,6.4,MEDIUM,0.6179,0.6179,0.446,8.5,AWAY,0.5539999999999999,AWAY,8.0,1.0,7.0,True,True,1.5999999999999996,-1.5999999999999996,0.14600041,0.48142864691520315,96.0,True,False,True,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/CHC@TEX/dossier.md
2026-05-08,COL@PHI,823466,HOME,5.7,MEDIUM,0.6083,0.6083,0.6609999999999999,7.5,HOME,0.6609999999999999,AWAY,16.0,7.0,9.0,False,False,10.3,-10.3,0.37002888999999994,0.9372590383103513,104.0,False,True,False,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/COL@PHI/dossier.md
2026-05-08,DET@KC,824116,持平,7.4,,0.5,0.5,0.568,8.5,HOME,0.568,HOME,7.0,4.0,3.0,,True,0.40000000000000036,0.40000000000000036,,,106.0,True,False,True,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/DET@KC/dossier.md
2026-05-08,HOU@CIN,824522,HOME,10.4,MEDIUM,0.6179,0.6179,0.557,9.0,HOME,0.557,AWAY,10.0,0.0,10.0,False,True,0.40000000000000036,0.40000000000000036,0.38180041,0.9620729245292828,104.0,False,False,True,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/HOU@CIN/dossier.md
2026-05-08,LAA@TOR,822822,HOME,4.0,MEDIUM,0.5987,0.5987,0.591,7.5,HOME,0.591,HOME,2.0,2.0,0.0,True,True,2.0,2.0,0.16104169,0.5129946410508307,99.0,False,True,False,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/LAA@TOR/dossier.md
2026-05-08,MIN@CLE,824443,HOME,6.9,MEDIUM,0.6274,0.6274,0.5720000000000001,7.5,HOME,0.5720000000000001,HOME,10.0,6.0,4.0,True,False,3.0999999999999996,-3.0999999999999996,0.13883076000000003,0.46617098322555933,101.0,False,True,False,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/MIN@CLE/dossier.md
2026-05-08,NYM@ARI,825088,AWAY,7.3,HIGH,0.8092,0.8092,0.45799999999999996,8.0,AWAY,0.542,AWAY,4.0,1.0,3.0,True,True,3.3,3.3,0.03640463999999999,0.2117091736885466,101.0,False,True,True,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/NYM@ARI/dossier.md
2026-05-08,NYY@MIL,823794,持平,5.1,,0.51,0.51,0.457,7.5,AWAY,0.5429999999999999,HOME,6.0,6.0,0.0,,True,0.9000000000000004,-0.9000000000000004,,,97.0,False,True,True,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/NYY@MIL/dossier.md
2026-05-08,OAK@BAL,824846,HOME,11.4,HIGH,0.6736,0.6736,0.5539999999999999,9.0,HOME,0.5539999999999999,AWAY,7.0,3.0,4.0,False,False,4.4,4.4,0.45373695999999997,1.119631655892185,96.0,True,True,True,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/OAK@BAL/dossier.md
2026-05-08,SEA@CWS,824607,HOME,6.4,LOW,0.5596,0.5596,0.45,8.0,AWAY,0.55,,,,,,False,,,,,97.0,False,False,True,2026-05-08_12-00-ET.json,False,True,False,../2026-05-08/SEA@CWS/dossier.md
2026-05-08,STL@SD,823303,AWAY,8.5,LOW,0.5497,0.5497,0.5770000000000001,8.0,HOME,0.5770000000000001,AWAY,6.0,0.0,6.0,True,False,2.5,2.5,0.20277009000000004,0.5983826041155225,95.0,False,True,False,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/STL@SD/dossier.md
2026-05-08,TB@BOS,824768,AWAY,8.0,LOW,0.5793,0.5793,0.557,8.5,HOME,0.557,HOME,2.0,2.0,0.0,False,True,6.0,6.0,0.33558849,0.8658352883856619,104.0,False,True,True,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/TB@BOS/dossier.md
2026-05-08,WSH@MIA,823871,AWAY,9.4,LOW,0.5398,0.5398,0.5670000000000001,8.5,HOME,0.5670000000000001,AWAY,5.0,2.0,3.0,True,False,4.4,4.4,0.21178404000000006,0.6165565783982329,106.0,False,True,True,2026-05-08_12-00-ET.json,False,False,False,../2026-05-08/WSH@MIA/dossier.md
2026-05-09,ATL@LAD,823955,HOME,13.7,HIGH,0.8697,0.8697,0.618,8.5,HOME,0.618,AWAY,9.0,2.0,7.0,False,True,4.699999999999999,4.699999999999999,0.75637809,2.037915794851338,98.0,False,True,False,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/ATL@LAD/dossier.md
2026-05-09,CHC@TEX,822905,AWAY,8.1,LOW,0.5497,0.5497,0.44299999999999995,8.0,AWAY,0.557,HOME,6.0,6.0,0.0,False,False,2.0999999999999996,2.0999999999999996,0.30217008999999995,0.7978412516746111,96.0,False,False,True,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/CHC@TEX/dossier.md
2026-05-09,COL@PHI,823468,HOME,8.6,LOW,0.5596,0.5596,0.627,8.5,HOME,0.627,HOME,12.0,9.0,3.0,True,True,3.4000000000000004,-3.4000000000000004,0.19395216,0.580533036190811,104.0,False,True,False,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/COL@PHI/dossier.md
2026-05-09,DET@KC,824115,AWAY,5.7,HIGH,0.7808,0.7808,0.564,9.5,HOME,0.564,HOME,6.0,5.0,1.0,False,True,0.2999999999999998,-0.2999999999999998,0.6096486400000001,1.5177707239082767,106.0,True,False,True,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/DET@KC/dossier.md
2026-05-09,HOU@CIN,824523,HOME,7.3,LOW,0.5497,0.5497,0.59,8.5,HOME,0.59,HOME,4.0,3.0,1.0,True,True,3.3,3.3,0.20277009000000004,0.5983826041155225,104.0,False,True,True,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/HOU@CIN/dossier.md
2026-05-09,LAA@TOR,822820,HOME,5.5,HIGH,0.6826,0.6826,0.613,8.5,HOME,0.613,HOME,15.0,14.0,1.0,True,False,9.5,-9.5,0.10074276000000001,0.3818462425095304,99.0,False,True,False,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/LAA@TOR/dossier.md
2026-05-09,MIN@CLE,824444,AWAY,7.3,MEDIUM,0.6462,0.6462,0.523,8.0,HOME,0.523,AWAY,3.0,1.0,2.0,True,True,4.3,4.3,0.12517444,0.43664622559173916,101.0,False,True,False,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/MIN@CLE/dossier.md
2026-05-09,NYM@ARI,825089,AWAY,11.8,HIGH,0.8749,0.8749,0.498,9.0,AWAY,0.502,HOME,3.0,2.0,1.0,False,False,8.8,8.8,0.76545001,2.0786418615092717,101.0,False,True,True,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/NYM@ARI/dossier.md
2026-05-09,NYY@MIL,823792,AWAY,4.2,LOW,0.5793,0.5793,0.446,7.5,AWAY,0.5539999999999999,HOME,7.0,4.0,3.0,False,True,2.8,-2.8,0.33558849,0.8658352883856619,97.0,True,True,True,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/NYY@MIL/dossier.md
2026-05-09,OAK@BAL,824847,持平,7.7,,0.51,0.51,0.525,9.5,HOME,0.525,AWAY,8.0,2.0,6.0,,True,0.2999999999999998,-0.2999999999999998,,,96.0,False,True,True,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/OAK@BAL/dossier.md
2026-05-09,PIT@SF,823224,持平,4.3,,0.51,0.51,0.495,7.5,AWAY,0.505,AWAY,16.0,3.0,13.0,,False,11.7,-11.7,,,91.0,False,True,True,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/PIT@SF/dossier.md
2026-05-09,SEA@CWS,824606,AWAY,10.0,HIGH,0.6915,0.6915,0.461,9.5,AWAY,0.539,HOME,7.0,6.0,1.0,False,False,3.0,3.0,0.47817225,1.1760334356366946,97.0,False,False,True,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/SEA@CWS/dossier.md
2026-05-09,STL@SD,823304,持平,6.7,,0.51,0.51,0.5670000000000001,7.5,HOME,0.5670000000000001,HOME,6.0,4.0,2.0,,True,0.7000000000000002,0.7000000000000002,,,95.0,True,False,False,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/STL@SD/dossier.md
2026-05-09,TB@BOS,824766,HOME,5.4,MEDIUM,0.6554,0.6554,0.5720000000000001,8.0,HOME,0.5720000000000001,TIE,0.0,0.0,0.0,False,True,5.4,5.4,0.42954916,1.0653709548883077,104.0,False,True,True,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/TB@BOS/dossier.md
2026-05-09,WSH@MIA,823869,HOME,12.7,HIGH,0.9229,0.9229,0.591,8.5,HOME,0.591,HOME,15.0,8.0,7.0,True,True,2.3000000000000007,-2.3000000000000007,0.005944409999999992,0.08023439271060595,106.0,False,True,True,2026-05-09_12-00-ET.json,False,False,False,../2026-05-09/WSH@MIA/dossier.md
2026-05-10,ATL@LAD,823954,HOME,6.4,LOW,0.5398,0.5398,0.5479999999999999,9.0,HOME,0.5479999999999999,AWAY,9.0,2.0,7.0,False,,2.5999999999999996,-2.5999999999999996,0.29138403999999996,0.7760941013808714,98.0,True,True,True,2026-05-10_12-00-ET.json,False,False,False,../2026-05-10/ATL@LAD/dossier.md
2026-05-10,CHC@TEX,822902,HOME,9.6,HIGH,0.7881,0.7881,0.534,8.0,HOME,0.534,HOME,3.0,3.0,0.0,True,False,6.6,6.6,0.04490160999999999,0.23813029362253316,96.0,True,False,True,2026-05-10_12-00-ET.json,False,False,False,../2026-05-10/CHC@TEX/dossier.md
2026-05-10,COL@PHI,823463,HOME,7.4,HIGH,0.8023,0.8023,0.725,8.5,HOME,0.725,HOME,6.0,6.0,0.0,True,True,1.4000000000000004,1.4000000000000004,0.039085289999999995,0.22027267622252672,104.0,False,True,False,2026-05-10_12-00-ET.json,False,False,False,../2026-05-10/COL@PHI/dossier.md
2026-05-10,DET@KC,824113,AWAY,7.4,HIGH,0.7257,0.7257,0.535,8.5,HOME,0.535,AWAY,9.0,3.0,6.0,True,False,1.5999999999999996,-1.5999999999999996,0.07524049,0.3206185726980458,106.0,True,False,True,2026-05-10_12-00-ET.json,False,False,False,../2026-05-10/DET@KC/dossier.md
2026-05-10,HOU@CIN,824520,AWAY,10.1,MEDIUM,0.589,0.589,0.514,9.0,HOME,0.514,HOME,5.0,5.0,0.0,False,False,5.1,5.1,0.346921,0.8891620644859024,104.0,True,True,True,2026-05-10_12-00-ET.json,False,False,False,../2026-05-10/HOU@CIN/dossier.md
2026-05-10,LAA@TOR,822819,持平,6.7,,0.51,0.51,0.507,8.0,HOME,0.507,AWAY,7.0,1.0,6.0,,True,0.2999999999999998,-0.2999999999999998,,,99.0,False,True,False,2026-05-10_12-00-ET.json,False,False,False,../2026-05-10/LAA@TOR/dossier.md
2026-05-10,MIN@CLE,824440,AWAY,7.2,LOW,0.5793,0.5793,0.598,7.5,HOME,0.598,AWAY,9.0,4.0,5.0,True,False,1.7999999999999998,-1.7999999999999998,0.17698848999999997,0.5459348008795586,101.0,False,True,False,2026-05-10_12-00-ET.json,False,False,False,../2026-05-10/MIN@CLE/dossier.md
